track_id,track_name,artist_names,artist_ids,main_artist_name,main_artist_id,album_id,album_name,release_date,duration_ms,duration_min,popularity,explicit,track_url,added_at,is_local,artist_name_from_api,main_artist_genres,artist_popularity,artist_followers,title_script,song_title_language,genre_language_tags
6ZfEoBHT2sVfK5J3sThYj8,荊棘裡的花,F.I.R.,5oqLnVZzJJXE3YnzzZfRKu,F.I.R.,5oqLnVZzJJXE3YnzzZfRKu,2eGefDBtgBXkLGrf6lOxBF,讓我們一起微笑吧 !,2010-01-01,256839,4.28065,34,False,https://open.spotify.com/track/6ZfEoBHT2sVfK5J3sThYj8,2026-03-17T01:56:42Z,False,F.I.R.,"['mandopop', 'taiwanese pop', 'c-pop', 'malay pop']",56,264978,chinese,Chinese-script title,['Chinese-associated']
5YIE4zEnrE3uoYpExV0qMt,Road Trip,Darin,1rKFeRryEci6cxNkdvHzNr,Darin,1rKFeRryEci6cxNkdvHzNr,1NKKpddup4zMXmcQ3splXy,Flashback,2008-12-01,285240,4.754,22,False,https://open.spotify.com/track/5YIE4zEnrE3uoYpExV0qMt,2026-03-17T16:22:18Z,False,Darin,['swedish pop'],53,192906,latin,Latin-script title,['Western-associated']
3BmjRmFTESgWZLPSVGp8aG,Lying from You,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,0y13VbGddQ4azdVWakksAL,Meteora (Bonus Edition),2003-03-25,175053,2.91755,74,False,https://open.spotify.com/track/3BmjRmFTESgWZLPSVGp8aG,2026-03-17T18:08:57Z,False,Linkin Park,"['nu metal', 'rap metal', 'rock', 'alternative metal']",89,34542635,latin,Latin-script title,['Western-associated']
01sDr6ttdOx28KUbJAe4s9,always,Mai Kuraki,4x3GOic9xXFOoOBrEMuvN9,Mai Kuraki,4x3GOic9xXFOoOBrEMuvN9,62x02MsXfLo68TSHkiVEXZ,Perfect Crime,2001-07-04,249300,4.155,40,False,https://open.spotify.com/track/01sDr6ttdOx28KUbJAe4s9,2026-03-17T18:12:51Z,False,Mai Kuraki,"['j-pop', 'anime']",52,166056,latin,Latin-script title,['Japanese-associated']
0ythI9X6LKTbFCUOAVIOAo,Gone In a Flash,"Jamillions, Razah","6uMifszwAxqc9GprQpyQBp, 3pYICUWFrRBPYc96N9PbHX",Jamillions,6uMifszwAxqc9GprQpyQBp,7m0Xf07juykSvXpSQpd0CE,Almost Famous (Bonus Track Version),2010-10-13,206043,3.43405,23,False,https://open.spotify.com/track/0ythI9X6LKTbFCUOAVIOAo,2026-03-21T23:44:50Z,False,Jamillions,[],25,9167,latin,Latin-script title,['Western/Latin-title-associated']
3AmxvnqctdvnJnyNPaHTbv,History,EXO-K,6wPBIyIIMxoqgux29bGF8I,EXO-K,6wPBIyIIMxoqgux29bGF8I,6W3V8bPlayCUbCDRoIRWuc,Mama - The 1st Mini Album,2012-04-09,209801,3.4966833333333334,56,False,https://open.spotify.com/track/3AmxvnqctdvnJnyNPaHTbv,2026-03-22T18:16:44Z,False,EXO-K,['k-pop'],53,1948747,latin,Latin-script title,['Korean-associated']
1EvB6tE5CHluLZaWm3r0bT,MAMA,EXO-K,6wPBIyIIMxoqgux29bGF8I,EXO-K,6wPBIyIIMxoqgux29bGF8I,6W3V8bPlayCUbCDRoIRWuc,Mama - The 1st Mini Album,2012-04-09,270452,4.507533333333333,64,False,https://open.spotify.com/track/1EvB6tE5CHluLZaWm3r0bT,2026-03-22T18:16:48Z,False,EXO-K,['k-pop'],53,1948747,latin,Latin-script title,['Korean-associated']
6InX9TFsaezFfm8E258IuT,Secret of my heart,Mai Kuraki,4x3GOic9xXFOoOBrEMuvN9,Mai Kuraki,4x3GOic9xXFOoOBrEMuvN9,5lziKQPUSUUcV95TLVbhsE,delicious way,2000-06-28,264533,4.408883333333334,54,False,https://open.spotify.com/track/6InX9TFsaezFfm8E258IuT,2026-03-24T19:18:20Z,False,Mai Kuraki,"['j-pop', 'anime']",52,166056,latin,Latin-script title,['Japanese-associated']
5UAWckrvg6TC2IO1Zvet2Z,Pieces,Sum 41,0qT79UgT5tY4yudH9VfsdT,Sum 41,0qT79UgT5tY4yudH9VfsdT,3v2T4W7QaY8bnXExnbr6Lp,All the Good Shit,2008-11-26,181600,3.026666666666667,50,True,https://open.spotify.com/track/5UAWckrvg6TC2IO1Zvet2Z,2026-03-24T22:06:55Z,False,Sum 41,"['pop punk', 'punk', 'skate punk']",71,4542221,latin,Latin-script title,['Western-associated']
2sky5wSdKFF7nuoA8kB5dx,你不在,Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,2cxvk2EK2Rx8fqc4JmHZ0x,不可思議,2003-10-01,273920,4.565333333333333,49,False,https://open.spotify.com/track/2sky5wSdKFF7nuoA8kB5dx,2026-03-31T18:39:51Z,False,Leehom Wang,"['mandopop', 'c-pop', 'taiwanese pop', 'chinese r&b', 'malay pop']",57,1192346,chinese,Chinese-script title,['Chinese-associated']
6OAUhxFZzaRHHC8XiuIkvb,人質,A-Mei Chang,6noxsCszBEEK04kCehugOp,A-Mei Chang,6noxsCszBEEK04kCehugOp,1fsechrfx3xbd80bQcXzyM,我要快樂 (Deluxe Version),2006-02-17,232853,3.8808833333333332,64,False,https://open.spotify.com/track/6OAUhxFZzaRHHC8XiuIkvb,2026-04-04T21:51:39Z,False,A-Mei Chang,"['mandopop', 'taiwanese pop', 'c-pop', 'malay pop']",61,1293497,chinese,Chinese-script title,['Chinese-associated']
7LHaRfgjJzOEzvnAZVxxtR,好久不見,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI,2CKvwKuHcZvnt4mC9DB6Fk,認了吧,2007-04-24,250493,4.174883333333334,55,False,https://open.spotify.com/track/7LHaRfgjJzOEzvnAZVxxtR,2026-04-04T21:51:47Z,False,Eason Chan,"['cantopop', 'mandopop', 'c-pop', 'taiwanese pop']",66,4120437,chinese,Chinese-script title,['Chinese-associated']
2SxXpn73WqM4zWhmWxeQ4s,愛笑的眼睛,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,2jzTdhgI2kvDx6NerFsRe8,她說,2010-12-08,251521,4.1920166666666665,62,False,https://open.spotify.com/track/2SxXpn73WqM4zWhmWxeQ4s,2026-04-04T21:52:12Z,False,JJ Lin,"['mandopop', 'c-pop', 'taiwanese pop', 'malay pop']",67,4257974,chinese,Chinese-script title,['Chinese-associated']
0E8P8DNhj10IAF62AAjpgd,可惜沒如果,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,4ej0iaGUNXJOUCudwbESIQ,新地球,2014-12-27,298293,4.97155,65,False,https://open.spotify.com/track/0E8P8DNhj10IAF62AAjpgd,2026-04-04T21:52:14Z,False,JJ Lin,"['mandopop', 'c-pop', 'taiwanese pop', 'malay pop']",67,4257974,chinese,Chinese-script title,['Chinese-associated']
4JrGpUQothsSVR6iBhR9NC,飄向北方,"Namewee, Leehom Wang","24jrxG0tKcwgAzsLuPzyMi, 2F5W6Rsxwzg0plQ0w8dSyt",Namewee,24jrxG0tKcwgAzsLuPzyMi,79qOLO957u7UdaO1nA01cP,亞洲通車,2016-12-30,269181,4.48635,55,False,https://open.spotify.com/track/4JrGpUQothsSVR6iBhR9NC,2026-04-09T21:20:19Z,False,Namewee,"['mandopop', 'c-pop', 'taiwanese pop', 'chinese hip hop', 'cantopop']",46,394992,chinese,Chinese-script title,['Chinese-associated']
6fim86rMVmWNHKwKm48DKB,一吻天荒,胡歌,04T9gfyccsmxG79OSJp5r1,胡歌,04T9gfyccsmxG79OSJp5r1,64y016NmqrBDa76EAXEAYU,一吻天荒,2011-05-31,250006,4.166766666666667,42,False,https://open.spotify.com/track/6fim86rMVmWNHKwKm48DKB,2026-04-15T01:14:39Z,False,胡歌,"['gufeng', 'c-pop', 'mandopop']",33,27693,chinese,Chinese-script title,['Chinese-associated']
0Q5IxEqrMOl6rN4Mfkol1s,夏夜,四季音色,7I6BcL7hpJB7DATY9uPXcH,四季音色,7I6BcL7hpJB7DATY9uPXcH,5BctITnbQaj31pjZhUIWhl,四季故事,2018-02-06,184817,3.0802833333333335,32,False,https://open.spotify.com/track/0Q5IxEqrMOl6rN4Mfkol1s,2026-04-15T22:42:33Z,False,四季音色,[],26,3640,chinese,Chinese-script title,['Chinese-associated']
0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,2tlTBLz2w52rpGCLBGyGw6,Minutes to Midnight,2007-05-14,289906,4.831766666666667,73,False,https://open.spotify.com/track/0OYcEfskah1egYHjYRvbg1,2026-04-21T04:57:20Z,False,Linkin Park,"['nu metal', 'rap metal', 'rock', 'alternative metal']",89,34542635,latin,Latin-script title,['Western-associated']
50jyxHSIHAz7N5jIzODvs4,More the Victim,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,3Q9wXhEAX7NYCPP0hxIuDz,Meteora 20th Anniversary Edition,2023-04-07,161000,2.683333333333333,68,False,https://open.spotify.com/track/50jyxHSIHAz7N5jIzODvs4,2026-04-21T22:59:02Z,False,Linkin Park,"['nu metal', 'rap metal', 'rock', 'alternative metal']",89,34542635,latin,Latin-script title,['Western-associated']
6w1uqluhcV4Q8aNMDnZlIZ,Time to Time (Annie),Daniel Seavey,21z8to3YxZXgKYJpBB54P2,Daniel Seavey,21z8to3YxZXgKYJpBB54P2,05USGegWxbTPtVePsT3oru,Time to Time (Annie),2026-04-24,172554,2.8759,66,False,https://open.spotify.com/track/6w1uqluhcV4Q8aNMDnZlIZ,2026-05-07T00:56:29Z,False,Daniel Seavey,[],56,245272,latin,Latin-script title,['Western/Latin-title-associated']
0kq3z5bkjjgbATzaMX7b61,The Older You Get,Daniel Seavey,21z8to3YxZXgKYJpBB54P2,Daniel Seavey,21z8to3YxZXgKYJpBB54P2,78ukESSuIkLhGjuQhvw0Nc,Second Wind,2025-03-07,216600,3.61,58,False,https://open.spotify.com/track/0kq3z5bkjjgbATzaMX7b61,2026-05-07T00:56:35Z,False,Daniel Seavey,[],56,245272,latin,Latin-script title,['Western/Latin-title-associated']
1wkmS6iTkterreXQrsbP8I,Down,Cult To Follow,5txAC0hwbFB09Nv8Y1hPJl,Cult To Follow,5txAC0hwbFB09Nv8Y1hPJl,2buOivmrvwo48uDDzM6t8N,The Inception,2017-12-12,230490,3.8415,52,False,https://open.spotify.com/track/1wkmS6iTkterreXQrsbP8I,2026-05-09T23:07:00Z,False,Cult To Follow,[],52,138092,latin,Latin-script title,['Western/Latin-title-associated']
5rEC0EtVBMfvwfYHX0pNys,太坦白,Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,70D9hbAh2WlSiQn0gj0Vq1,模特,2013-09-16,296803,4.946716666666667,39,False,https://open.spotify.com/track/5rEC0EtVBMfvwfYHX0pNys,2026-05-20T20:59:55Z,False,Ronghao Li,"['mandopop', 'c-pop', 'taiwanese pop', 'malay pop']",59,1215241,chinese,Chinese-script title,['Chinese-associated']
